id,position,primary_keyword,role_family,experience_years,experience_bucket,english_level,english_score,skills,skill_count,interest_tags,cv_excerpt
71839a17-0a4b-5010-bff5-07493ba9268e,QA Automation Engineer (Java),QA Automation,qa_testing,5.0,mid_3_6,intermediate,3.0,java;qa,2,,"- Add really usefull functionallity in automation framework - Efficient collaborate with team to bring high-quality results in the project - No missed critical issues on PROD More than 5 years of experience as Automation and Manual QA engineer. Good knowledge of concepts, activities and deliverables in software testing, and it’s role in software development life cycle. Experience with different tasks on project (reviewing, testing, bug verification). I am highly motivated and able to learn easily. Also able to work in a team or in solo if it needed. I would like to avoid QA manual activities."
84488145-175a-5dbb-888d-16b9fed98900,Manual QA Engineer,QA,qa_testing,0.0,junior_0_1,intermediate,3.0,java;qa,2,,"Self-employed June 2021 — Present Create and manage the following online project Internship, MasterDynamix, Kyiv July 2022 — July 2022 Internship on a real project. Interaction with the team through the Jira system. I tested the functionality of the program - reports. Compiled test cases, applied test design techniques equivalent class, and boundary values. I wrote checks-list in the Jira system. Development of projects for Java Script. Marketing manager, online projects, VorwartsPharma, Kyiv April 2015 — June 2021 Creation of landing pages; Work with MODx, OpenCart, Wordpress; Planning and pr"
cdb08f75-87a8-5395-9137-2db5b62baf48,QA engineer,QA,data_analytics,10.0,senior_10_plus,intermediate,3.0,azure;git;jenkins;power bi;qa;sql,6,,"Education 2009-2012 V.N.Karazin Kharkiv National University, Graduate School of ""biophysics"". *Functional responsibilities Oct, 2017– April,2023 - Logic verification of storage procedures according to sqr (old code using Oracle Hyperion). - Perform functinal testing for parameters in SSRS*. - Perform data testing using T-SQL and beyong compare tool. Testing Power BI reports. - Test artifacts creation and review. - Clarification and detalization with BA and stakeholders. - Setting up the testing process from scratch. - Knowledge transferring for newcomers. - Tasks distribution and delegation. -"
c085286d-8b53-5c19-b731-8f6a5fc7aebe,Junior .NET Developer,.NET,backend,0.0,junior_0_1,intermediate,3.0,.net;api;postgresql;rest,4,,No commercial experience Working on my pet project - Event Management System. - developed RESTful API with ASP.NET - implemented authentication with JWT - used Entity Framework Core and PostgreSQL to store data - implemented unit and integration tests using xUnit
d4985f44-87eb-53ac-9c07-2787d08e8bd0,Senior .NET Back-End Developer,.NET,frontend,8.0,senior_6_10,intermediate,3.0,.net;angular;api;azure;docker;elasticsearch;javascript;microservices;mongodb;rest;sql;typescript,12,,"Development experience: - Large distributed systems of microservices - Corporate web portals - Unified authentication servers - ERP systems - CRM systems - Plugins and Bots Technology stack: C#, ASP.NET Core API RESTful, MVC, Microservices, Clean architecture, CQRS, MediatR, DI, TPL, Ocelot MS SQL Server, PostgresSQL, SQLite, MongoDB, Entity Framework, Dapper, Elasticsearch Identity Server, JWT, OAuth2, LDAP, AD RabbitMQ, Masstransit, Quartz, Hangfire HTML, CSS, Bootstrap, JS, TS, NestJS, Angular WinForms, WPF Docker, Docker-Compose, Azure, Elastic"
19c9cacc-8956-507e-9297-ebeffc5ac5dc,Senior Data Engineer,Java,devops_cloud,7.0,senior_6_10,fluent,5.0,aws;ci/cd;docker;gcp;java;jenkins;kubernetes;mongodb,8,,"Improved bidding system performance ~10-20x before Black Friday. Allowed to save costs and change bids much faster at the same time. 7 years in Java, 4 years in data engineering. Experienced in building, maitaining and performance tuning of data pipelines with Spark on AWS, Dataflow on GCP. Designed and implemented high-volume data platform with Spark 3 & Hive metastore on Kubernetes, using Kafka as ingestion source. Developed data management systems based on S3, Cassandra, MongoDB, BigQuery and Redshift, using Kafka as message broker. Implemented CI/CD integrations on Jenkins with Docker, ens"
d0dc7d52-da83-5613-8214-8dd1e932195f,Application Security,Security,devops_cloud,3.0,mid_3_6,fluent,5.0,ci/cd;go;kubernetes;terraform,4,,"Built projects with golang, been an application security engineer at a startup, from provisioning servers with terraform, writing ci/cd workflows with shift lefting, securing and harden container's, contribution to design implementation by advising on threat implementation of some designs and more deep things on kubernetes, gitops, using vault , environment policy implementations and more."
39f2d1bb-7a92-5cf0-bddc-76ffc5db1ac3,Ruby on Rails Developer,Ruby,fullstack,3.0,mid_3_6,intermediate,3.0,api;ruby,2,,"Bachelors degree as a Software developer in Kherson Regional State University. From 03.2016 to 08.2018 worked as 3D artist, 3D printing specialist, System administration in Kherson O.Honchar Scientific Public Library Window on America center 3D printing, creating simple 3D models in 3D max, Blender. Working with national librarian database ""Irbis"" From 08.2018 to 05.2022 worked as Fullstack Ruby on Rails developer in QuintaDB Developing new features. Support existing service, tech-support of clients. Tests coverage, searching and removing of vulnerabilities. Creating video tutorials about API "
494da57f-bf9b-54d4-ace6-f8652d893175,QA Engineer,QA,qa_testing,4.0,mid_3_6,fluent,5.0,api;azure;cypress;git;javascript;mongodb;mysql;qa;sql,9,,"Welcome! I am QA Engineer with 3+ year of commercial experience. I have experience in integrating the test process into a project(STLC) and writing documentation from scratch. Good knowledge in SDLC/STLC process GUI application testing, JavaScript automation, Database Testing, Front - end Testing, Load Testing, Performance testing on Client-server and web-based applications with multiple server domains. I can proudly say that I have extensive experience in the manual part of QA Engineering. On various projects, I have worked with certain tools for product testing such as: Automation and API te"
be290e84-9cc9-5ff8-93d4-a468f6d29183,Content Specialist,Other,mobile,6.0,senior_6_10,intermediate,3.0,data analysis;project management;ui/ux,3,,"Web Design, UI/UX Landing Page Design · UX Research · User Experience · Mobile UI Design · Web Design · Teamwork · Web analytics · Prototyping · Mobile design · User Interface · Interface Design · UI/UX Quality Systems Specialist Content analysis; Identification of low-quality or fraudulent content on the site; Testing samples created by the analytics department for performance; create a report; Analysts of created samples and their improvement Experience in conducting zoom trainings for clients; Processing applications from clients and teams; Project management; experience with Atlas, Hermes,"
189c2d22-575f-5314-9c0c-9d9fab5a0f72,Business analyst,Business Analyst,data_analytics,2.0,junior_1_3,intermediate,3.0,agile;data analysis;machine learning;product management;project management;qa;scrum;sql,8,leadership,• As a Senior business analyst I deal with different projects. Main customers are large banks and financial companies. Projects: - Sberbank of Russia: project connected with implementing new services and products to the retail segment. During this project I take part with all processes from the formulating first vision of the new product to starting the development and integration processes. This project are managed according to Scrum framework. - Sberbank: project connected with support of new software system. This system is used to manage all the processes with foreign currency rates. • As a
d1f29a35-b3fb-506b-8394-15dfef27b074,Junior Project Manager/ Junior QA,QA,qa_testing,0.5,junior_0_1,intermediate,3.0,project management;qa,2,,"EXPERIENCE Visartech – Junior QA; 10 January – 30 June; SKILLS  Choose test approach, define testing scope, signoff criteria;  Create & execute test cases;  Writing checklist and bug reports;  Perform task estimation;  Solve tasks without supervision. TOOLS  Zoho - basic level;  Avaza - good knowledge. Розвиток в PM."
d496466e-fe0c-5d5e-a339-d94ad72d329f,Data Scientist,Data Science,machine_learning,3.0,mid_3_6,fluent,5.0,aws;machine learning;mongodb;nlp;postgresql;pytorch;redis;sql;tensorflow,9,,"Commercial experience: -Took part in Developing PostgreSQL and MongoDB application for high speed access to large volumes of data. -Successfully developed Recommendation System for application with active users. -Fully configured and managed PostgreSQL DB with PostGIS extension for team of Data Scientists with all its ETL processes. -Successfully automatized and scheduled lots of data gathering, processing and report making processes. -Successfully developed model for product recommendations based on real customer data. -Successfully developed Time-Series based recommendations based on real cu"
cedd7026-0caa-5799-bcd1-d8d2770f6558,HR-generalist,HR,design_ux,2.0,junior_1_3,fluent,5.0,computer vision;project management;ui/ux,3,,"At the previous workplace, I handled both recruiting and HR functions. I worked in a full-cycle marketing agency and closed such positions as project manager, account manager, business development manager, sales development manager, designers (UI/UX, motion, graphic), marketing strategist, researcher, SMM/PPC/SEO specialist etc. I also fulfilled the following range of duties: - full cycle of recruitment: job posting, CV screening, phone interviews, presentation of potential candidates to the hiring managers, technical interview, control of the test task execution, job offer, rejections; - work"
00514395-7d7a-547d-ab5f-448eafb836e5,Project Manager,Project Manager,product_project,5.0,mid_3_6,fluent,5.0,agile;project management,2,leadership,Courses 2018 – “IT Project Management Essentials” in “MindsetPM” Management School (have a certificate). 2014 - Courses of software testing in the Training Center of QATestLab company (have a certificate). Summary: - Strong experience in managing multiple software development teams. - Experience in requirements reviewing and analysis. - High-grade knowledge of Agile methodologies. - Extended experience in project estimation. - Experience in negotiations with customers. - Profound Knowledge of Software Development Life Cycle. - Experience in working with multinational clients - Ability to manag
ecf49627-f73c-527c-bdfe-421018f243f8,QA Engineer,QA,mobile,1.5,junior_1_3,intermediate,3.0,agile;git;linux;qa;scrum,5,,"• Requirements analysis; • Mobile, web application testing (Cloud); • Desktop application testing (installation, functional, integration, regression, smoke); • Manual Software testing (3D printers); • Testing types: Regression, Sanity, Smoke, Ad hoc, Functional, Build Verification, GUI testing; • Test Cases creation, Tests execution, Test reporting, Bug tracking; • Knowledge of client-server architecture; • Working with Linux environment, Git bash (run scripts for testing); • Maintaining test documentation in Jira; • Reporting, tracking, verification of bugs; • Investigation and working with i"
63815154-df62-5631-bd83-e34a512a482d,Backend JS/TS Developer,Node.js,backend,2.5,junior_1_3,intermediate,3.0,agile;android;api;blockchain;docker;flutter;gcp;git;javascript;microservices;mongodb;mysql;node.js;postgresql;react;redis;rest;scrum;typescript,19,,"I am a very flexible developer, fast learner, I can understand other people's code. My expertise includes RESTful APIs, integrating external services, designing and optimizing databases, utilizing cloud services, and creating scalable architectural solutions. Worked in different teams: with sizes from 1 to +10, includes international teams. Detail experience (projects (companies) with technologies, range by time asc): 1. Product company (crypto aggregator): - nest.js, typescript, microservices, postgres, docker, nats, nest swagger, redis. Working with networks - eth, bsc, polygon, arbitrum and"
df0e0b47-dfd0-5122-bbdc-3f846ca95d6a,Senior Software Engineer,JavaScript,fullstack,8.0,senior_6_10,intermediate,3.0,blockchain;javascript;node.js;react,4,,"Highly-skilled full-stack developer with over 8 years of experience in React/Node development. Proficient in translating designs into high quality code and implementing highly-responsive user interface components with React concepts. As an efficient Blockchain and NFT Developer, joined and worked as a core Web3 developer of 6 successful NFT collections including $100 million raised in total volume on Ethereum to date. Thinking “out of the box” to provide Software-based solutions For Business Challenges. Dedicated and self- motivated software engineer with a passion for creating value and const"
ca2b2847-5aa6-5bc0-a26f-f4bacd81a8e8,Product manager/Recruiter,Recruiter,devops_cloud,2.5,junior_1_3,intermediate,3.0,computer vision;product management,2,,"Product Manager (Tech Manager) Feb 2021 - Present - Product and shipping prices setup; - Shipping options/ regions creation; - Provide information for a price crawl for certain products; - Product category/subcategory in the bluecloud creation; - Product/option in the bluecloud creation; - Providing a list for products setup: product name, product specs; options, options specs, etc; - Consulting partner managers/sales managers regarding product specifications; HR-recruiter Feb 2021 - Present - Full-cycle recruiting; - Source and select new candidates; - Active communication with candidates; - "
9847854a-a47a-54f1-90c7-343f6e9ba3bd,Разработчик java,Java,frontend,11.0,senior_10_plus,fluent,5.0,angular;java;javascript;microservices;rest;scrum;spring;typescript,8,,"build mobile app for with 100K users for car industry. Implemented dev-ops process in organization. Nordea 2018-09 - 2019-03 In Nordea i was working on implementation of deployment system with microservices in java 8 in backend and angular 7 as frontend. On the backend I have used spring boot, spring cloud dependencies as eureka, sleuth, feign client, spring security. Frontend was implemented with angular 7 and angular material with typescript. 2015-04 - 2018-07 Møller Mobility Group Project: Mobile/Web application for MøllerGroup customers with VW, Audi, Skoda cars. Users can report car damag"
a12f0ad2-da9c-5ed9-a45c-61a006fa65d6,Senior Automation QA Engineer,QA Automation,devops_cloud,5.0,mid_3_6,fluent,5.0,api;aws;data analysis;jenkins;qa,5,,"- updated a billion dollar corporation with test automation framework; - implemented from scratch QA processes on web projects; - introduced new testing tools to the project; - mentored QA engineers Here is a brief summary and experience: - 5 years as Automation QA Engineer / SDET; - ISTQB Certified Tester Advanced Level (Test Manager); - AWS cloud practitioner certification; - Automated and manual testing of web applications (UI/API) - Preparing and maintaining CI (Jenkins, Circle CI) pipelines and environments for browsers; - Domains: e-commerce, logistics, on-premises and in-the-cloud resou"
e55490a1-2fcd-513c-92ba-f99a7afbf4e9,Frontend Developer,JavaScript,frontend,4.0,mid_3_6,intermediate,3.0,api;javascript;mongodb;react;redis;rest;vue,7,,Education project: Major achievements: - Creating html markup for students' tasks and projects - Writing “author's solutions” for different student’s homeworks. - Creating test Vue.js application for students. - Creating a clone of Planetakino website as a final test for students of JS basic course. NDA project: part of a large project for a platform of information management. The main idea was to publish and to keep updated Jira issues comments with specific custom field and discourse comments in related topics. Technology stack: Redis / Express.js / Jira REST API / Discourse API Major achiev
630b6a96-b35b-536e-b158-e910ed1920df,Team Lead | Front-End | JavaScript | TypeScript,Node.js,frontend,11.0,senior_10_plus,intermediate,3.0,javascript;node.js;typescript,3,,"In 2018, created technology to automatically convert Flash content to the HTML5 equivalent. Raised a lot of cool professionals. I've been working in the software development industry for almost 20 years. Along the way I strengthened my knowledge of the ECMAScript® language specification; the V8 engine; all the popular browsers; mobile adaptation of applications; the internal structure of compilers; and achieved the best possible runtime performance in all aspects. Modern projects. Challenging tasks. High requirements for the quality of the result."
556105d1-c340-5f41-99e8-faf836872b1e,Project Manager / Scrum master,Project Manager,product_project,5.0,mid_3_6,intermediate,3.0,agile;project management;scrum,3,leadership,"I have about 5 years of experience working as Project Manager. I have worked with Fin-tech domain, Saas Products and much more. Worked with about 20 stakeholders. Certificated Scrum master. Communication Team management Negotiation Project scheduling Multi-task Agile thinking Scrum-oriented Conflict solving Problem-solving Financial project Information technology projects Easy going in contact with new colleges Open-minded A Sense of Humour Professional growing. Comfortable office."
aaba1a9b-8485-5534-ac40-832d05ca7891,Junior .NET Developer,.NET,backend,1.5,junior_1_3,fluent,5.0,.net;javascript;microservices,3,,"Hi. I am a junior developer from Azerbaijan and now I am open to new positions. Last time I was working for a Slovakian company as a backend developer. Skills: EF, Fluent Migrator, microservices, APIs, JS, C#"
59f0f7e9-58e7-5898-b097-447a8a5eb307,.NET developer,.NET,backend,2.0,junior_1_3,intermediate,3.0,.net;api;azure;ci/cd;git;mongodb;mysql;sql,8,part_time;remote,"Improved application performance by 3-4 times. • Languages: C#; • Knowledge of OOP, good knowledge of algorithms & data structures, understanding of SOLID, GoF Patterns; • Technologies: .NET, ASP.NET MVC, ASP.NET WEB API, ASP.NET CORE, LINQ; • RDBMS: MSSQL Server, MySQL, MongoDB; • ORMS: Entity Framework, NHibernate, Dapper; • Version Control Systems: Git, TFS; • IDE: MS Visual Studio; • Development Tools: SQL Server Management Studio, SQLite, IIS. • Practice in IIS deployment, Azure deployment, writing Unit tests. • Practice in configuring CI/CD using Azure pipelines I'm looking for part time"
ef893fee-db0f-5ebb-bb2f-b64cfcef2c48,QA Engineer,QA,devops_cloud,6.0,senior_6_10,intermediate,3.0,azure;qa,2,remote,"English Intermediate Web applications testing: Functional, Regression, Smoke, Sanity, Cross-browser, etc.; Knowledge of different testing methods, techniques and types; Software development lifecycle understanding; Experience in writing test cases, bug reports, traceability matrix; Create, review and support test documentation; Bug tracking: Jira, Azure DevOps, HP ALM; Fast learner with ability and interest to rapid acquisition of knowledge I'm looking for team of professionals with well-established working process to join on full time remote basis"
45c467e8-6f6b-5cd4-9157-11e95b7650a5,Digital Marketing Manager,Marketing,mobile,3.0,mid_3_6,fluent,5.0,data analysis;project management,2,leadership,"I am a passionate Digital Marketing Lead with extensive experience in advertising industry. During my career path from Junior Digital Marketing Manager to Lead Digital Marketing Manager, I have enjoyed working with a wide range of local and big international companies that specialize in Pharmaceuticals, eCommerce, Banks&Finance, Hotels&Tourism, Agro, Sports, Automobile. This experience provided me with a profound understanding of how to define client’s business needs via proper communication, and transform them into concrete performance marketing goals and results. Within my professional exper"
dbcabb65-c0c4-5461-850c-c50392f4d498,Product Manager,Product Manager,product_project,3.0,mid_3_6,intermediate,3.0,agile;data analysis;product management;project management;ui/ux,5,leadership,"Please do not hesitate to contact me. My resume contains all the information you are interested. I am looking for a company where I can use my skills and experience to develop and improve products, increase profits and become a leader in my market. # Understanding of business goals and customer needs to create innovative solutions that will contribute to the company's profitable growth. # Soft Skills: Teamwork and cooperation | Communication and presentation skills | Strategic thinking and problem-solving | Adaptability and flexibility | Decision-making abilities | Entrepreneurial thinking # H"
cecd9f4b-5d38-5d31-9804-87050c69b37d,"Product Designer UI/UX, Design Manager",Design,design_ux,11.0,senior_10_plus,fluent,5.0,figma;ui/ux,2,research,"1. Discovery Phase Mastery: Developed and implemented a unique research framework for the discovery phase across multiple projects with usability testing, user interview, a/b testing, user survey, accessibility testing , ux audit. Successfully led more than 10 such discovery phases over the last 5 years, 8 of which evolved into large-scale projects involving multiple designers, developers, and management. 2. User-Centered Design: Transformed vast amounts of user data into impactful designs that directly addressed user needs and improved overall user experience. 3. Adaptive Design Development: "
d4e0846a-c591-51ef-8083-2da5c26cf0d8,Project Manager | Scrum Master | Product Manager | Product Owner,Project Manager,product_project,5.0,mid_3_6,fluent,5.0,agile;figma;mysql;product management;project management;qa;scrum;ui/ux,8,,"The products that I led have around 5mln+ active users and over $3mln+ sales until now and growing every day. Multidisciplinary and entrepreneurial product engineer who built tens of user-centered, profitable products in the last 5 years. The products that I led have around 5mln+ active users and over $3mln+ sales until now and growing every day. - EXPERTISE: Project Management, Agile Leadership, Product Management, Product Ownership, User Experience Design, Business Development, Business Analysis, Team Building and Management, Startup Consulting, User Interface Design, Manual QA - PRODUCT EXP"
1ebb9953-2442-5f56-94f3-0af450d0a4cd,Chief Operating Officer,Project Manager,product_project,8.0,senior_6_10,fluent,5.0,product management;project management;ui/ux,3,,"1. Business Establishment and Process Development: Successfully built a business from the ground up, establishing robust operational processes that contributed to streamlined workflows and overall efficiency. 2. Effective Business Models: Utilized expertise in business model development to create strategic frameworks that maximized revenue generation and sustainable growth. 3. High-Performing Team Formation: Assembled and led high-performing teams, leveraging a combination of leadership skills and industry knowledge to foster collaboration and innovation. 4. Innovative Product Creation: Spearh"
4c1edb3c-8599-5b98-b7e2-192ba2a243ca,Junior QA Engineer,QA,qa_testing,0.0,junior_0_1,intermediate,3.0,aws;git;mongodb;qa,4,,"I currently serve as a volunteer tester at TextQuests, a Ukrainian web startup. In this role, I collaborate with fellow novice testers and assume a leadership position, fostering an environment conducive to comfortable and productive communication. I am responsible for distributing workload, monitoring progress, and ensuring timely results. Throughout this experience, I have gained proficiency in utilizing Amazon Web Services, honed my skills with GIT, successfully deployed the product on a local server, imported databases using Mongo DB, and utilized Jira for creating comprehensive bug report"
75289c74-b8fb-5c27-a8e4-15e4c3360165,DevOps engineer,DevOps,devops_cloud,2.0,junior_1_3,intermediate,3.0,aws;ci/cd,2,,"Provision of servers and code deployment using Ansible scripts and Ci/CD. Development of deployment strategy for AWS, OVH. Supporting Acquia, Magento Cloud hosted projects. Writing bash scripts, Ansible tasks and roles. Contribution to internal boilerplates."
6ac6b6bd-2105-5877-8e67-8bfac7e0ec86,Senior Java\Android Developer,Android,backend,0.0,junior_0_1,intermediate,3.0,android;git;java;linux;project management,5,leadership,"- Software development, software design, performance optimization, memleaks hunting - Project management, team leader - Experience in long term foreign business trips Java (3+ years), Android (2.5+ years), C++ (basic), C# (basic), OOP, Git, Maven, Ant, XML, XPath, Design Patterns, Multithreading, Linux, Intermediate English - Interesting projects - Possibility to improve technical and professional skills - Possibility to use more than one programming language in project (Java, C++, C#) - Interesting in Java EE project - Adequate management and top management on project - Able to move to anothe"
cf499973-38b9-537a-a621-dfdbe45de14b,Product owner | Product manager | CEO,Product Manager,product_project,7.0,senior_6_10,fluent,5.0,agile;product management;project management,3,,"Ministry of Economic Development of Dubai added my product called ""Interactive aquarium"" into the list of the most innovative venues in Dubai. The Ukrainian state invited me to present my products as part of the national innovation panel at the China International Import Expo in Shanghai, 2019. Built the largest iterative edutainment space in Europe (500 sq.m.) Wow Park, ahead of schedule and below the budget. 7 years of combined Project Management and Product Management experience related to new products, development, strategic planning, and business case development in an international envir"
b31ad3cf-b64a-5e36-8f85-55bface250aa,Middle QA Engineer,QA,qa_testing,3.0,mid_3_6,intermediate,3.0,api;qa;ui/ux,3,,"I have 3 years of experience in manual testing. I've worked on different projects(KPI systems, online shops, WordPress sites, etc.) My main tasks were functional testing, UI/UX testing, API testing, regrestion testing, smoke testing. Also, I have skills in writing test documentation with different levels of detail. In addition, I have experience in mentoring. Because I had been a teacher in courses on the basics of manual testing for more than a year. In the future, I would like to improve my testing skills, especially in Automation testing(Now I'm only learning this)."
ca3edb9b-83b4-5a7a-ae9f-b7be1fc1e2e8,Senior Full-Stack developer (Poland),Java,fullstack,7.0,senior_6_10,fluent,5.0,blockchain;ci/cd;computer vision;java;javascript;kotlin;machine learning;python;react;rust;typescript;ui/ux,12,blockchain,"Depending on the project needs - - CI/CD flow optimisations (several times quicker CircleCI builds for frontend part of graphic editor), - UI/UX improvements (eliminated all unnecessary duplicated inputs in web client), Almost 8 years of back-end/full-stack development. Currently I have a decent back-end experience with ""mainstream languages"" - Typescript, JavaScript (including ES6) and Java along with some front-end experience(React, Vanilla JS). I'm interested in AI/ML/CV-related projects, as well as Blockchain-based development - so, in addition to aforementioned languages I'm open to enric"
5363bb84-35d6-5a7a-8006-0154d80ccbef,UX/UI Designer,Design,design_ux,0.5,junior_0_1,intermediate,3.0,figma;ui/ux,2,,"Previously, I worked with designers without code and made websites, I was good at animating design elements. I also collaborated with clients and made landing pages for them to warm up courses. I started learning web design in 2021, created design projects in Figma, and then created websites and landing pages in no-code website builder Tilda Publishing. In 2022, I left Tilda because of the war, and now I'm studying more about UX/UI theory and how the process goes in companies, from competitor analysis to design testing. Of course, it is more pleasant to work with projects whose fields are rele"
d6d55850-59a0-5161-9666-dd34dc2f12a6,Senior Product Manager,Product Manager,design_ux,9.0,senior_6_10,fluent,5.0,agile;android;computer vision;data analysis;ios;product management;qa;scrum;ui/ux,9,,"* Improved organizational structure of the product departments at 3 of my last companies * Migrated 5M monthly audience in Ukraine from an old website to a new international platform without any abrupt change of the UX or traffic loss (and thanks to that, the business unit closed the financial year in the black for the first time in history) * Multiplied AdSense revenue by 2.6 times in the first months of the COVID-19 crisis * Introduced performance testing and tuning process which resulted in target metrics (Full Load, TTFB, LCP, TTI, App Size) being improved by 30-70% * Taught Google Analyti"
